-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
 LB282PL     04D407  PSB       04.312  07:19:10.06  00007488  7.1  00025536  00001536  00005952
 LB284PL     04D40A  PSB       04.312  07:19:10.06  00007616  7.1  00025536  00001536  00006080
 LB286PL     04D501  PSB       04.312  07:19:10.06  00007552  7.1  00025536  00001472  00006080
 LB29APL     04D504  PSB       04.312  07:19:10.06  00005120  7.1  00025536  00000960  00004160
 LB29CPL     04D507  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LB29EPL     04D50A  PSB       04.312  07:19:10.06  00037312  7.1  00026560  00007872  00029440
 LB29IPL     04D604  PSB       04.312  07:19:10.06  00018880  7.1  00026304  00003840  00015040
 LB290PL     04D607  PSB       04.312  07:19:10.06  00006656  7.1  00025728  00001280  00005376
 LB292PL     04D60A  PSB       04.312  07:19:10.06  00006464  7.1  00025536  00001280  00005184
 LB294PL     04D60D  PSB       04.312  07:19:10.06  00007616  7.1  00025536  00001536  00006080
 LB298PL     04D703  PSB       04.312  07:19:10.06  00007680  7.1  00026368  00001536  00006144
 LB30APL     04D706  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LB30CPL     04D709  PSB       04.312  07:19:10.06  00076352  7.1  00028800  00012544  00063808
 LB30EPL     04D901  PSB       04.312  07:19:10.06  00068032  7.1  00028800  00011712  00056320
 LB300PL     04DA05  PSB       04.312  07:19:10.06  00015424  7.1  00025984  00003520  00011904
 LB302PL     04DB03  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LB304PL     04DB06  PSB       04.312  07:19:10.06  00009280  7.1  00026688  00001920  00007360
 LB31APL     04DB09  PSB       04.312  07:19:10.06  00049408  7.1  00028800  00009088  00040320
 LB31EPL     04DC04  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LB31GPL     04DC07  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LB31IPL     04DD01  PSB       04.312  07:19:10.06  00097088  7.1  00028800  00015872  00081216
 LB310PL     04DF04  PSB       04.312  07:19:10.06  00008768  7.1  00025600  00001856  00006912
 LB314PL     04DF07  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LB316PL     04E001  PSB       04.312  07:19:10.06  00009408  7.1  00025792  00001856  00007552
 LB318PL     04E004  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LB32CPL     04E007  PSB       04.312  07:19:10.06  00096768  7.1  00028800  00015872  00080896
 LB322PL     04E204  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LB675PL     04E301  PSB       04.312  07:19:10.06  00083392  7.1  00012032  00014400  00068992
 LB91APL     04E501  PSB       04.312  07:19:10.06  00095552  7.1  00013760  00014784  00080768
 LB910PL     04E704  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0LB911PL     04E801  PSB       04.312  07:19:10.06  00050304  7.1  00003840  00005568  00044736
 LIMAM01     04E901  PSB       04.312  07:19:10.06  00007168  7.1  00002624  00000768  00006400
 LMT0CPL     04E904  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM00BPL     04E907  PSB       04.312  07:19:10.06  00007936  7.1  00026368  00001536  00006400
 LM00FPL     04E90A  PSB       04.312  07:19:10.06  00004928  7.1  00005120  00001088  00003840
 LM001PL     04E90D  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM005PL     04EA01  PSB       04.312  07:19:10.06  00041216  7.1  00026816  00006848  00034368
 LM01FPL     04EB01  PSB       04.312  07:19:10.06  00013952  7.1  00026944  00002496  00011456
 LM015PL     04EB04  PSB       04.312  07:19:10.06  00008832  7.1  00026368  00001920  00006912
 LM02APL     04EB07  PSB       04.312  07:19:10.06  00009728  7.1  00026112  00002176  00007552
 LM02DPL     04EB0A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM02EPL     04EB0D  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LM02JPL     04EC01  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM020PL     04EC04  PSB       04.312  07:19:10.06  00007552  7.1  00002240  00001408  00006144
 LM023PL     04EC07  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM024PL     04EC0A  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM03APL     04EC0D  PSB       04.312  07:19:10.06  00010112  7.1  00026112  00002176  00007936
 LM03BPL     04EC10  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM03FPL     04EC13  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM03GPL     04ED01  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM030PL     04ED04  PSB       04.312  07:19:10.06  00004864  7.1  00001664  00000896  00003968
 LM035PL     04ED07  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM04APL     04ED0A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LM040PL     04ED0D  PSB       04.312  07:19:10.06  00007616  7.1  00002240  00001536  00006080
 LM05CPL     04ED10  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM052PL     04ED13  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM06FPL     04EE01  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM065PL     04EE04  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM07APL     04EE07  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM07FPL     04EE0A  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM070PL     04EE0D  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM075PL     04EE10  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM08APL     04EF01  PSB       04.312  07:19:10.06  00014720  7.1  00027136  00002752  00011968
 LM080PL     04EF04  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM09APL     04EF07  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM09FPL     04EF0A  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM09JPL     04EF0D  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM090PL     04EF10  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM095PL     04F002  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM099PL     04F005  PSB       04.312  07:19:10.06  00017152  7.1  00003264  00003392  00013760
 LM10APL     04F008  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM10FPL     04F00B  PSB       04.312  07:19:10.06  00009216  7.1  00026240  00001856  00007360
 LM10HPL     04F101  PSB       04.312  07:19:10.06  00009216  7.1  00026240  00001856  00007360
 LM100PL     04F104  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM105PL     04F107  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM107PL     04F10A  PSB       04.312  07:19:10.06  00007616  7.1  00025920  00001600  00006016
 LM11APL     04F10D  PSB       04.312  07:19:10.06  00012672  7.1  00026304  00002432  00010240
 LM11FPL     04F201  PSB       04.312  07:19:10.06  00007744  7.1  00025664  00001600  00006144
 LM110PL     04F204  PSB       04.312  07:19:10.06  00037824  7.1  00026560  00006272  00031552
 LM115PL     04F301  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0LM13FPL     04F304  PSB       04.312  07:19:10.06  00007744  7.1  00025664  00001600  00006144
 LM135PL     04F307  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM14APL     04F30A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM14BPL     04F30D  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM14FPL     04F310  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM140PL     04F313  PSB       04.312  07:19:10.06  00006336  7.1  00025792  00001280  00005056
 LM145PL     04F401  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM15APL     04F404  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM15BPL     04F407  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM15FPL     04F40A  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 LM15HPL     04F40D  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 LM15JPL     04F410  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 LM150PL     04F501  PSB       04.312  07:19:10.06  00007872  7.1  00025984  00001600  00006272
 LM155PL     04F504  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM157PL     04F507  PSB       04.312  07:19:10.06  00007808  7.1  00026240  00001600  00006208
 LM159PL     04F50A  PSB       04.312  07:19:10.06  00007808  7.1  00026240  00001600  00006208
 LM16APL     04F50D  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 LM160PL     04F510  PSB       04.312  07:19:10.06  00007808  7.1  00026240  00001600  00006208
 LM17APL     04F603  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM17FPL     04F606  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM17HPL     04F609  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 LM170PL     04F60C  PSB       04.312  07:19:10.06  00008832  7.1  00026368  00001920  00006912
 LM175PL     04F60F  PSB       04.312  07:19:10.06  00008832  7.1  00026368  00001920  00006912
 LM177PL     04F701  PSB       04.312  07:19:10.06  00008832  7.1  00026368  00001920  00006912
 LM18APL     04F704  PSB       04.312  07:19:10.06  00014720  7.1  00027136  00002752  00011968
 LM180PL     04F707  PSB       04.312  07:19:10.06  00008832  7.1  00026368  00001920  00006912
 LM19APL     04F70A  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM190PL     04F801  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM20APL     04F804  PSB       04.312  07:19:10.06  00007680  7.1  00025664  00001600  00006080
 LM20FPL     04F807  PSB       04.312  07:19:10.06  00009024  7.1  00026240  00001856  00007168
 LM200PL     04F80A  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM205PL     04F80D  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM21APL     04F901  PSB       04.312  07:19:10.06  00045696  7.1  00028800  00007680  00038016
 LM21FPL     04FA01  PSB       04.312  07:19:10.06  00007744  7.1  00025664  00001600  00006144
 LM210PL     04FA04  PSB       04.312  07:19:10.06  00007808  7.1  00026112  00001536  00006272
 LM215PL     04FA07  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM22APL     04FA0A  PSB       04.312  07:19:10.06  00020672  7.1  00027136  00003968  00016704
 LM22FPL     04FB01  PSB       04.312  07:19:10.06  00007744  7.1  00025664  00001600  00006144
 LM220PL     04FB04  PSB       04.312  07:19:10.06  00008000  7.1  00026368  00001536  00006464
 LM225PL     04FB07  PSB       04.312  07:19:10.06  00007488  7.1  00025664  00001600  00005888
 LM23APL     04FB0A  PSB       04.312  07:19:10.06  00009152  7.1  00026112  00001856  00007296
 LM230PL     04FB0D  PSB       04.312  07:19:10.06  00007616  7.1  00026112  00001536  00006080
 LM24APL     04FC01  PSB       04.312  07:19:10.06  00009280  7.1  00026368  00001856  00007424
 LM240PL     04FC04  PSB       04.312  07:19:10.06  00007552  7.1  00026112  00001536  00006016
 LM27APL     04FC07  PSB       04.312  07:19:10.06  00019456  7.1  00027136  00003712  00015744
 LM27FPL     04FD01  PSB       04.312  07:19:10.06  00016704  7.1  00027136  00003200  00013504
 LM270PL     04FD04  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM275PL     04FD07  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM30APL     04FD0A  PSB       04.312  07:19:10.06  00011776  7.1  00025920  00002624  00009152
 LM300PL     04FD0D  PSB       04.312  07:19:10.06  00007616  7.1  00026112  00001536  00006080
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0LM31APL     04FE03  PSB       04.312  07:19:10.06  00047104  7.1  00028800  00007424  00039680
 LM31BPL     04FF01  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM310PL     04FF04  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM32APL     04FF07  PSB       04.312  07:19:10.06  00049088  7.1  00028800  00007680  00041408
 LM320PL     050004  PSB       04.312  07:19:10.06  00009408  7.1  00026688  00001920  00007488
 LM329PL     050007  PSB       04.312  07:19:10.06  00010560  7.1  00025600  00002304  00008256
 LM33APL     050101  PSB       04.312  07:19:10.06  00048128  7.1  00028800  00007680  00040448
 LM33BPL     050105  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM330PL     050203  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM34APL     050206  PSB       04.312  07:19:10.06  00047104  7.1  00028800  00007424  00039680
 LM340PL     050304  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM35APL     050401  PSB       04.312  07:19:10.06  00047104  7.1  00028800  00007424  00039680
 LM350PL     050501  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM36APL     050504  PSB       04.312  07:19:10.06  00048128  7.1  00028800  00007680  00040448
 LM36FPL     050604  PSB       04.312  07:19:10.06  00047104  7.1  00028800  00007424  00039680
 LM360PL     050704  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM365PL     050707  PSB       04.312  07:19:10.06  00008768  7.1  00026112  00001920  00006848
 LM37APL     05070A  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 LM37FPL     050801  PSB       04.312  07:19:10.06  00008896  7.1  00026368  00001920  00006976
 LM37HPL     050804  PSB       04.312  07:19:10.06  00008896  7.1  00026368  00001920  00006976
 LM370PL     050807  PSB       04.312  07:19:10.06  00008832  7.1  00026176  00001856  00006976
 LM375PL     05080A  PSB       04.312  07:19:10.06  00010432  7.1  00026368  00002176  00008256
 LM377PL     050901  PSB       04.312  07:19:10.06  00010432  7.1  00026368  00002176  00008256
 LM38APL     050904  PSB       04.312  07:19:10.06  00013568  7.1  00026816  00002432  00011136
 LM380PL     050907  PSB       04.312  07:19:10.06  00007552  7.1  00026112  00001536  00006016
 LM39JPL     05090A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM399PL     050A01  PSB       04.312  07:19:10.06  00017216  7.1  00003264  00003392  00013824
 LM44APL     050A04  PSB       04.312  07:19:10.06  00043136  7.1  00028800  00007168  00035968
 LM440PL     050B04  PSB       04.312  07:19:10.06  00007424  7.1  00025792  00001536  00005888
 LM45APL     050B07  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LM45FPL     050B0A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 LM450PL     050B0D  PSB       04.312  07:19:10.06  00007424  7.1  00025792  00001536  00005888
 LM455PL     050C01  PSB       04.312  07:19:10.06  00007552  7.1  00026112  00001536  00006016
 LM46APL     050C04  PSB       04.312  07:19:10.06  00010496  7.1  00026368  00002176  00008320
 LM460PL     050C07  PSB       04.312  07:19:10.06  00009920  7.1  00025984  00002176  00007744
 LM60APL     050C0A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM600PL     050C0D  PSB       04.312  07:19:10.06  00010560  7.1  00026304  00002240  00008320
 LM65APL     050D01  PSB       04.312  07:19:10.06  00019968  7.1  00027136  00003776  00016192
 LM65BPL     050D04  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 LM650PL     050D07  PSB       04.312  07:19:10.06  00007552  7.1  00026112  00001536  00006016
 LM66APL     050D0A  PSB       04.312  07:19:10.06  00016384  7.1  00027136  00003200  00013184
 LM660PL     050E03  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 LM70FPL     050E06  PSB       04.312  07:19:10.06  00010496  7.1  00026368  00002176  00008320
 LM705PL     050E09  PSB       04.312  07:19:10.06  00006208  7.1  00025536  00001216  00004992
 LM71DPL     050E0C  PSB       04.312  07:19:10.06  00014400  7.1  00026112  00003008  00011392
 LM71IPL     050F01  PSB       04.312  07:19:10.06  00011776  7.1  00025920  00002496  00009280
